"","Campaign_ID","Target_Audience","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Acquisition_Cost","ROI","Location","Language","Clicks","Impressions","Engagement_Score","Customer_Segment","Date","Company"
"68436",227930,"All Ages","Brand Awareness",25,"Instagram",0.0410375028789521,11937,22.5903235201339,"Las Vegas","English",14065.4272,71693.424,238.97808,"Technology","2022-08-26","Silicon Saga"
"50939",364210,"Men 25-34","Brand Awareness",10,"Facebook",0.051443249731191,3387,19.285059610532,"Las Vegas","Spanish",15797.12,67169.7,223.899,"Fashion","2022-10-31","Glam Garments"
"170242",176086,"Women 35-44","Brand Awareness",25,"Twitter",0.0670883832740003,10282,1.32659224583402,"Austin","English",8456.448,17854.56,59.5152,"Home","2022-02-23","Decor Dreams"
"9614",160593,"Men 45-60","Market Expansion",25,"Facebook",0.0352653303590783,6723,14.8243302596787,"Las Vegas","English",3930.08,21450.096,71.50032,"Technology","2022-09-02","Silicon Saga"
"102015",517384,"Women 18-24","Market Expansion",17,"Instagram",0.0637605826353333,9938,1.00202013585308,"Miami","French",28012.3712,109535.328,365.11776,"Health","2022-02-13","Heal Hub"
"33082",464801,"Women 25-34","Product Launch",2,"Facebook",0.307656737700139,10578,9.44700389106316,"New York","Spanish",70312.2,161110.4,537.034666666667,"Food","2022-03-12","Savor Street"
"187301",465036,"Men 35-44","Increase Sales",14,"Twitter",0.274474508700894,13937,0.863978587676806,"Los Angeles","English",23457.28,46069.5,153.565,"Health","2022-09-05","Vigor Valley"
"34267",178887,"Women 18-24","Product Launch",21,"Facebook",0.141778308607674,3297,36.6213168524732,"Austin","English",23459.722,48365.856,161.21952,"Food","2022-02-28","Epicurean Edge"
"79793",146246,"Men 25-34","Product Launch",8,"Instagram",0.120139574376166,9344,6.33454766816182,"New York","English",51013.2,117558.4,391.861333333333,"Technology","2022-09-12","Giga Geeks"
"28585",149485,"All Ages","Brand Awareness",6,"Facebook",0.0344404474467707,12086,5.11162482171362,"Miami","English",10603.52,35417.2,118.057333333333,"Home","2022-06-17","Nest Neat"
"30945",827058,"Women 45-60","Product Launch",19,"Facebook",0.0839965192902912,6992,31.2251528547496,"Las Vegas","English",15228.576,77458.032,258.19344,"Food","2022-12-01","Savor Street"
"151654",637868,"Men 25-34","Increase Sales",20,"Pinterest",0.275120766823984,8001,7.75279253475033,"Los Angeles","English",15824.501,40763.52,135.8784,"Fashion","2022-09-28","Runway Rebels"
"73638",716230,"Men 35-44","Market Expansion",8,"Instagram",0.123695596854891,13724,7.66094757138384,"New York","English",65732.1,150777.6,502.592,"Technology","2022-10-03","Gadget Giants"
"161133",993916,"Women 18-24","Increase Sales",24,"Twitter",0.292074274482459,7783,5.87722648265322,"New York","Spanish",16099.776,46743.552,155.81184,"Technology","2022-05-27","NexGen Nerds"
"139093",569350,"All Ages","Brand Awareness",23,"Pinterest",0.0905926589112047,5301,8.6470614704517,"Los Angeles","Spanish",55830.6826,138475.44,461.5848,"Food","2022-06-06","Bistro Bliss"
"91390",433919,"Men 35-44","Brand Awareness",2,"Instagram",0.0863096005001834,6092,1.64023289066396,"Austin","French",1212.12,2527.2,8.424,"Food","2022-02-10","Gastronomy Guild"
"46914",254855,"Women 45-60","Brand Awareness",11,"Facebook",0.0270047169656348,13125,0.0880264426598266,"Austin","French",16485.04,28626.3,95.421,"Health","2022-01-22","Fitness Front"
"106510",757191,"Men 18-24","Product Launch",2,"Instagram",0.230304682587332,7640,19.8112212409098,"New York","English",18341.4,43827.2,146.090666666667,"Health","2022-05-10","Well Wish"
"142038",652648,"Men 45-60","Market Expansion",20,"Pinterest",0.015956466896276,11922,1.60388803776858,"Las Vegas","English",5063.0272,28864.512,96.21504,"Food","2022-02-10","Dine Divine"
"44796",368594,"Men 25-34","Brand Awareness",4,"Facebook",0.0366031869107001,9138,10.2401245415703,"Las Vegas","English",24225.28,102274.2,340.914,"Health","2022-04-10","Balance Beam"
"45804",609670,"Women 25-34","Brand Awareness",13,"Facebook",0.263673339826345,7617,15.8392228695982,"Los Angeles","English",89081.02,168580.5,561.935,"Health","2022-02-24","Heal Hub"
"115114",917347,"Men 18-24","Product Launch",5,"Instagram",0.0351347195722639,5663,15.9364305869608,"Las Vegas","French",20209.92,85549.5,285.165,"Fashion","2022-06-26","Attire Artistry"
"131278",172168,"Men 18-24","Increase Sales",27,"Pinterest",0.0958461650079294,5508,16.3330721208067,"Austin","French",402.0588,1322.784,4.40928,"Technology","2022-04-30","Cyber Circuit"
"131558",892791,"Women 45-60","Brand Awareness",22,"Pinterest",0.0877880109829512,2543,6.13995558409502,"New York","English",35411.376,106808.832,356.02944,"Technology","2022-08-20","Pixel Pioneers"
"170438",462100,"Women 35-44","Market Expansion",16,"Twitter",0.21762607878782,2968,2.81458669340838,"New York","English",30967.167,86674.176,288.91392,"Home","2022-02-14","Decor Dreams"
"80255",467808,"Men 25-34","Increase Sales",29,"Instagram",0.393395149145095,5798,28.372404634836,"New York","English",75693.849,206797.824,689.32608,"Technology","2022-11-17","Innovate Infinity"
"99747",622432,"Women 18-24","Product Launch",5,"Instagram",0.0847708482952259,2064,13.4187179940705,"Austin","Spanish",12432.16,21700.8,72.336,"Food","2022-09-27","Epicurean Edge"
"197336",161943,"Men 45-60","Brand Awareness",16,"Twitter",0.0434506008547035,11317,0.915452030413104,"Austin","English",24441.274,50361.696,167.87232,"Fashion","2022-03-19","Glam Garments"
"161502",573962,"Men 18-24","Brand Awareness",6,"Twitter",0.255294516390671,12209,0.270668399248089,"Los Angeles","Spanish",14775.04,29862,99.54,"Technology","2022-04-05","NexGen Nerds"
"133643",131514,"Men 25-34","Product Launch",26,"Pinterest",0.0544803180375191,10222,11.5826528683936,"Las Vegas","English",17236.5952,95197.68,317.3256,"Home","2022-09-05","Furnish Fine"
"161657",804928,"All Ages","Increase Sales",22,"Twitter",0.0889748261063374,9938,5.71032919271485,"Austin","English",4766.19,10350.288,34.50096,"Technology","2022-05-06","NexGen Nerds"
"163180",122652,"Women 45-60","Product Launch",7,"Twitter",0.0595214051073577,7340,1.62030329769455,"Austin","French",11223.16,19634.4,65.448,"Technology","2022-10-26","Tech Titans"
"79673",290926,"Men 35-44","Market Expansion",4,"Instagram",0.0450716330725875,10517,4.12729379708851,"Miami","English",25317.12,83084.4,276.948,"Technology","2022-02-26","Giga Geeks"
"158422",846769,"All Ages","Market Expansion",30,"Twitter",0.0486618354287915,11496,4.78490609576739,"Miami","Spanish",21483.4048,84363.552,281.21184,"Technology","2022-03-27","NexGen Nerds"
"193798",508901,"Women 25-34","Market Expansion",21,"Twitter",0.127419395815343,14553,5.55175103928738,"Austin","French",3137.8204,7037.712,23.45904,"Fashion","2022-11-18","Vogue Visions"
"197261",294861,"Women 45-60","Market Expansion",28,"Twitter",0.0567349769784134,10262,5.31348294627815,"Austin","English",19806.5868,40937.616,136.45872,"Fashion","2022-02-11","Chic Couture"
"32728",261532,"Women 25-34","Brand Awareness",28,"Facebook",0.218945742680378,2431,35.5184227464864,"Austin","English",21679.7152,44746.56,149.1552,"Food","2022-07-08","Nosh Nirvana"
"197806",148038,"Men 45-60","Increase Sales",29,"Twitter",0.159433103085529,10008,4.48455888711704,"New York","English",8896.041,27394.56,91.3152,"Fashion","2022-04-24","Silk & Style"
"141744",929632,"Men 35-44","Brand Awareness",21,"Pinterest",0.0815517117574795,3359,11.492840059104,"Miami","Spanish",17674.1312,75898.368,252.99456,"Food","2022-03-23","Culinary Quest"
"29955",192099,"Women 35-44","Product Launch",26,"Facebook",0.330711279567235,5550,35.7725843607936,"Los Angeles","English",6750.2512,18277.92,60.9264,"Home","2022-09-02","Decor Dreams"
"43491",940387,"Women 18-24","Market Expansion",5,"Facebook",0.120153786341924,9374,0.475614389361105,"Los Angeles","English",67032.7,127419,424.73,"Health","2022-02-24","Balance Beam"
"162971",968211,"Women 35-44","Market Expansion",16,"Twitter",0.0349703710175503,13847,0.764268458210479,"Austin","English",4785.066,10388.304,34.62768,"Technology","2022-01-02","Tech Titans"
"94435",469222,"Women 25-34","Brand Awareness",1,"Instagram",0.364224578737551,4638,22.5090694068394,"New York","Spanish",51471,118592,395.306666666667,"Food","2022-11-24","Palate Paradise"
"131659",628714,"Men 18-24","Product Launch",29,"Pinterest",0.0823461142357496,2646,6.82709771261516,"Miami","French",14437.9136,62182.512,207.27504,"Home","2022-11-21","Cozy Corners"
"98829",472005,"Women 35-44","Product Launch",2,"Instagram",0.0243630012129669,3445,3.51391660303163,"Las Vegas","French",13061.12,55771.2,185.904,"Food","2022-08-31","Gastronomy Guild"
"16890",857014,"Women 35-44","Market Expansion",26,"Facebook",0.292179546816202,8122,24.1471094698978,"New York","French",63898.527,175120.128,583.73376,"Technology","2022-11-24","Quantum Quirks"
"44978",143156,"Men 35-44","Market Expansion",15,"Facebook",0.0431808955233688,9742,9.08500465893848,"Las Vegas","English",13629.44,69532.992,231.77664,"Health","2022-04-24","Fitness Front"
"67096",591578,"Men 18-24","Market Expansion",7,"Instagram",0.127774139762252,4015,20.7424247701609,"Los Angeles","English",83000.12,157225.5,524.085,"Technology","2022-10-15","Quantum Quirks"
"29524",984358,"All Ages","Brand Awareness",26,"Facebook",0.316850684139146,5652,34.8955881282951,"New York","English",42030.681,116386.56,387.9552,"Home","2022-09-12","Decor Dreams"
"178388",183839,"Men 45-60","Market Expansion",9,"Twitter",0.160000172526649,5310,4.54698414363075,"New York","English",62615.7,143740.8,479.136,"Food","2022-02-16","Epicurean Edge"
"131261",935955,"Women 35-44","Market Expansion",24,"Pinterest",0.0531025756107225,3109,4.49029477355157,"Las Vegas","English",15656.8192,86593.536,288.64512,"Technology","2022-05-07","Giga Geeks"
"21930",625270,"Women 25-34","Brand Awareness",19,"Facebook",0.40613383511605,6425,32.2105750498602,"New York","English",67626.174,185131.008,617.10336,"Home","2022-04-19","Space Spruce"
"116644",174081,"Women 45-60","Increase Sales",25,"Instagram",0.0307243138896485,11685,6.50439648069053,"Las Vegas","English",4620.0704,24872.832,82.90944,"Fashion","2022-10-24","Attire Artistry"
"16903",670279,"Women 35-44","Market Expansion",3,"Facebook",0.124727780036295,11891,6.53981842180875,"New York","English",53327.4,122777.6,409.258666666667,"Technology","2022-03-05","Code Crafters"
"121234",220355,"Women 18-24","Increase Sales",7,"Instagram",0.206193121109134,6316,13.0405522985248,"New York","English",48921.6,112835.2,376.117333333333,"Fashion","2022-10-16","Glam Garments"
"187279",352409,"Women 18-24","Brand Awareness",19,"Twitter",0.198471089262451,12433,3.3134659991616,"Los Angeles","English",27415.696,64193.04,213.9768,"Health","2022-02-11","Well Wish"
"7892",516492,"Women 35-44","Brand Awareness",1,"Facebook",0.0402269056289539,1536,2.66835299220313,"Miami","English",6406.4,21819,72.73,"Technology","2022-03-26","Quantum Quirks"
"131298",855897,"Men 25-34","Product Launch",24,"Pinterest",0.0301549562795477,4868,5.7877272083265,"Austin","English",14220.5492,32215.104,107.38368,"Technology","2022-01-09","Giga Geeks"
"155675",841180,"Women 18-24","Product Launch",27,"Pinterest",0.316305557723628,1477,8.12626178899869,"New York","French",36285.48,109393.92,364.6464,"Fashion","2022-01-01","Trend Tailors"
"133920",562791,"All Ages","Market Expansion",15,"Pinterest",0.0408134033616078,7672,0.50031507606512,"Miami","English",11527.7184,49848.624,166.16208,"Home","2022-02-11","Space Spruce"
"173017",917618,"Women 25-34","Market Expansion",18,"Twitter",0.0941111204249616,9991,6.27596892100327,"Austin","English",20592.4576,42535.152,141.78384,"Home","2022-08-06","Decor Dreams"
"83524",214589,"Men 35-44","Market Expansion",12,"Instagram",0.0749871108651463,11795,6.60617645543615,"Austin","English",15589.08,27095.1,90.317,"Home","2022-06-14","Space Spruce"
"2776",153836,"Women 35-44","Market Expansion",25,"Facebook",0.0571741481951345,4805,30.1422895757063,"New York","Spanish",69229.545,189434.88,631.4496,"Technology","2022-02-13","Tech Titans"
"168593",185425,"Women 18-24","Brand Awareness",7,"Twitter",0.137544727407643,5691,1.19559376902691,"Austin","English",12159.68,21234.9,70.783,"Home","2022-12-31","Dwell Delight"
"108010",146623,"Men 18-24","Market Expansion",18,"Instagram",0.0704647889501485,13004,24.9206874619981,"Austin","English",1954.2952,4631.472,15.43824,"Health","2022-08-28","Vital Vigor"
"141446",440991,"Men 35-44","Market Expansion",6,"Pinterest",0.0505031249936646,3757,5.25334543448586,"Miami","English",5634.56,20755,69.1833333333333,"Food","2022-09-22","Culinary Quest"
"20088",223611,"Men 25-34","Product Launch",19,"Facebook",0.0260346645535301,12628,3.48719056274807,"Miami","English",4568.96,19146.96,63.8232,"Home","2022-01-29","Cozy Corners"
"45503",100837,"Women 18-24","Product Launch",4,"Facebook",0.0551054326416992,6899,13.5552737846748,"Miami","English",24258.56,79653.7,265.512333333333,"Health","2022-02-19","Aura Align"
"96249",366763,"Women 45-60","Increase Sales",6,"Instagram",0.0351754544456596,1753,16.6037305066091,"Miami","English",3958.4,13888,46.2933333333333,"Food","2022-02-23","Palate Paradise"
"1462",470202,"Women 35-44","Market Expansion",25,"Facebook",0.3412492264398,6347,8.68804630544992,"Los Angeles","English",91024.7184,205508.88,685.0296,"Technology","2022-08-29","NexGen Nerds"
"83582",988613,"Women 35-44","Increase Sales",13,"Instagram",0.0114470616194935,8646,1.76457488004513,"Miami","Spanish",10491.52,35053.2,116.844,"Home","2022-02-10","Space Spruce"
"179422",461726,"Women 35-44","Market Expansion",20,"Twitter",0.0207265303076999,13348,1.95685264681166,"Miami","English",672.9536,4125.744,13.75248,"Food","2022-02-27","Epicurean Edge"
"76603",424465,"Women 35-44","Brand Awareness",13,"Instagram",0.0503436148638812,13598,7.33296453238,"Miami","English",10394.88,34741,115.803333333333,"Technology","2022-12-01","Code Crafters"
"18109",264825,"Men 45-60","Brand Awareness",17,"Facebook",0.0504393850123149,7177,27.9879663341186,"Miami","Spanish",24117.1392,94517.136,315.05712,"Home","2022-09-20","Homely Haven"
"70627",611710,"Men 25-34","Product Launch",18,"Instagram",0.286659957929062,9329,0.0159314201249652,"Los Angeles","English",78264.3246,177158.88,590.5296,"Technology","2022-03-15","Quantum Quirks"
"112176",946643,"All Ages","Brand Awareness",13,"Instagram",0.0347777922115285,12490,10.7989029516982,"Miami","French",5862.4,20057.1,66.857,"Fashion","2022-05-30","Trend Tailors"
"138454",243546,"Men 25-34","Product Launch",21,"Pinterest",0.113214590272236,9650,20.8052259960485,"Austin","Spanish",10255.96,23352.192,77.84064,"Home","2022-07-04","Hearth Harmony"
"24373",743294,"Women 45-60","Market Expansion",11,"Facebook",0.0247356521700119,13139,11.7461660039541,"Las Vegas","Spanish",7429.12,32313.6,107.712,"Home","2022-02-03","Space Spruce"
"167641",652694,"Women 18-24","Brand Awareness",13,"Twitter",0.21816586399536,2377,3.97771470847258,"Los Angeles","Spanish",43570.66,83617.5,278.725,"Technology","2022-03-23","Code Crafters"
"74191",291847,"Women 25-34","Brand Awareness",22,"Instagram",0.468295510183911,8302,44.3523538498382,"New York","English",49300.482,135912.96,453.0432,"Technology","2022-07-07","Gadget Giants"
"37088",119479,"Women 45-60","Brand Awareness",21,"Facebook",0.0738751236774765,9686,24.6716803418071,"Austin","French",6178.744,13221.792,44.07264,"Food","2022-01-26","Gastronomy Guild"
"197485",999868,"All Ages","Increase Sales",22,"Twitter",0.0337235878477787,13729,1.44892423265556,"Miami","French",7627.0656,30938.544,103.12848,"Fashion","2022-10-15","Vogue Visions"
"125443",169814,"Men 25-34","Product Launch",5,"Instagram",0.227197713487776,8359,11.87894424127,"Los Angeles","Spanish",66944.64,127252.5,424.175,"Fashion","2022-12-15","Fiber Fashion"
"170933",548438,"Women 35-44","Market Expansion",13,"Twitter",0.0220997822505028,1071,0.140640585897999,"Miami","English",10709.12,35758.1,119.193666666667,"Home","2022-06-04","Decor Dreams"
"68550",674592,"Women 35-44","Product Launch",28,"Instagram",0.0797354589418758,13863,20.1959367360476,"Austin","French",17973.098,37208.592,124.02864,"Technology","2022-01-24","Tech Titans"
"59178",998322,"Women 35-44","Increase Sales",28,"Facebook",0.223106721168377,3325,22.1048008377404,"New York","English",34832.028,97053.696,323.51232,"Fashion","2022-05-14","Runway Rebels"
"68523",785432,"Women 25-34","Product Launch",9,"Instagram",0.0762370062843835,1369,7.33280355279437,"Las Vegas","Spanish",18929.92,80216.1,267.387,"Technology","2022-02-08","Innovate Infinity"
"6911",623509,"Men 18-24","Product Launch",12,"Facebook",0.0585702550329927,1367,11.9667273513137,"Las Vegas","French",16969.6,72052.2,240.174,"Technology","2022-01-14","Gadget Giants"
"89369",517340,"Women 25-34","Brand Awareness",10,"Instagram",0.266856928184598,6693,6.96659213828915,"New York","English",23522.1,55515.2,185.050666666667,"Food","2022-03-04","Savor Street"
"149839",166446,"Women 25-34","Increase Sales",14,"Pinterest",0.0589956891958906,12768,2.06392667241525,"Miami","French",13658.24,49331.1,164.437,"Fashion","2022-02-13","Vogue Visions"
"98480",474968,"Men 35-44","Product Launch",10,"Instagram",0.0616718105652824,6012,25.9133773270385,"Austin","English",20042.88,34706.7,115.689,"Food","2022-07-25","Dine Divine"
"138391",161282,"Women 18-24","Product Launch",11,"Pinterest",0.0598208709576958,14306,5.19814581470637,"Austin","English",11567.92,22025.1,73.417,"Home","2022-03-30","Domestic Dream"
"160334",700155,"Women 18-24","Product Launch",9,"Twitter",0.122532723239877,9717,2.36865213564701,"New York","Spanish",37911.3,87987.2,293.290666666667,"Technology","2022-05-07","Silicon Saga"
"28549",348452,"Men 35-44","Brand Awareness",3,"Facebook",0.269365424985903,3655,11.3269502235748,"Los Angeles","French",23000.32,45217.5,150.725,"Home","2022-08-21","Living Luxe"
"10570",436158,"Women 25-34","Market Expansion",29,"Facebook",0.0679969292168272,11854,28.7573690445961,"Miami","English",15631.264,61799.472,205.99824,"Technology","2022-09-17","Innovate Infinity"
"195226",357795,"Women 18-24","Product Launch",22,"Twitter",0.0795940597010057,14941,2.50766284629788,"Austin","Spanish",7805.226,16530.048,55.10016,"Fashion","2022-06-21","Mode Maven"
"147760",545440,"Women 35-44","Market Expansion",9,"Pinterest",0.225764688180581,7082,3.01628118607398,"Los Angeles","English",17795.26,37993.5,126.645,"Health","2022-01-31","Well Wish"
"144402",238346,"Men 25-34","Product Launch",24,"Pinterest",0.0420062857479184,13257,10.1312913711106,"Miami","English",12783.0208,55168.848,183.89616,"Health","2022-06-02","Balance Beam"
"131736",297819,"Men 25-34","Increase Sales",4,"Pinterest",0.174555598285791,14612,3.15494506900062,"New York","English",21900.9,55904,186.346666666667,"Home","2022-06-15","Homely Haven"
"12233",705542,"Men 35-44","Product Launch",3,"Facebook",0.0434745826125517,7860,8.62740597684725,"Las Vegas","English",9996.16,43006.5,143.355,"Technology","2022-06-09","Quantum Quirks"
"105481",787824,"Men 35-44","Market Expansion",10,"Instagram",0.0447895252644449,12220,22.6096033933072,"Miami","French",3834.24,13485.5,44.9516666666667,"Health","2022-02-21","Elixir Essence"
"36060",308482,"Women 18-24","Market Expansion",3,"Facebook",0.0278837748759861,4980,7.62840353626895,"Miami","French",17060.48,56334.6,187.782,"Food","2022-08-20","Palate Paradise"
"65836",199894,"Women 35-44","Increase Sales",29,"Instagram",0.250138026039472,2833,6.14397181221205,"Los Angeles","English",69901.3854,158580.72,528.6024,"Technology","2022-11-22","Tech Titans"
"192048",660148,"Women 25-34","Increase Sales",15,"Twitter",0.132908483601462,7531,7.69545323093542,"Las Vegas","English",21343.2384,107771.472,359.23824,"Fashion","2022-03-28","Trend Tailors"
"73014",260363,"Women 35-44","Product Launch",30,"Instagram",0.152224599251276,2415,40.8080779557384,"Austin","English",1645.358,4002.912,13.34304,"Technology","2022-11-02","Pixel Pioneers"
"57854",758620,"All Ages","Market Expansion",2,"Facebook",0.138789768246759,11982,24.1646360065295,"New York","English",58953.3,135475.2,451.584,"Fashion","2022-11-03","Fiber Fashion"
"55943",175535,"All Ages","Product Launch",11,"Facebook",0.0351648119695673,11808,1.56978493197685,"Miami","English",21181.44,69686.4,232.288,"Fashion","2022-03-13","Attire Artistry"
"68043",467731,"Women 25-34","Increase Sales",14,"Instagram",0.0474027934734891,11973,14.0806272380545,"Austin","English",5058.04,9099.6,30.332,"Technology","2022-01-05","Cyber Circuit"
"85245",317841,"Men 18-24","Product Launch",3,"Instagram",0.0642511175419612,10843,3.93966745331504,"Miami","French",12393.6,41215.3,137.384333333333,"Home","2022-12-20","Dwell Delight"
"176898",667629,"Women 45-60","Increase Sales",8,"Twitter",0.233272363202407,7701,7.18936755962844,"New York","French",11760,28969.6,96.5653333333333,"Food","2022-12-07","Dine Divine"
"64662",421821,"Women 45-60","Increase Sales",2,"Facebook",0.0181227746828476,7489,2.68674824072158,"Miami","English",22448.64,73791.9,245.973,"Fashion","2022-03-21","Trend Tailors"
"15124",783499,"Men 35-44","Increase Sales",25,"Facebook",0.068908395434863,8448,10.6975130251322,"Miami","French",4658.7904,19494.72,64.9824,"Technology","2022-06-15","Innovate Infinity"
"83541",146701,"Women 35-44","Product Launch",24,"Instagram",0.271894997728631,3782,31.2975652738783,"New York","English",86144.982,234869.76,782.8992,"Home","2022-08-29","Homely Haven"
"172342",854223,"Men 18-24","Market Expansion",4,"Twitter",0.071643745381008,9847,4.6920242388954,"Las Vegas","English",7920.64,34361.1,114.537,"Home","2022-11-26","Homely Haven"
"147261",538478,"Men 35-44","Brand Awareness",4,"Pinterest",0.182790531765595,9227,4.89502902958771,"New York","English",15531.6,40105.6,133.685333333333,"Health","2022-06-05","Heal Hub"
"45051",993782,"Women 45-60","Product Launch",8,"Facebook",0.0120513300139665,13374,7.14245204612887,"Las Vegas","English",18632.96,78980.4,263.268,"Health","2022-04-19","Well Wish"
"122942",995990,"Men 35-44","Market Expansion",21,"Instagram",0.503677925135281,1269,4.09172634781863,"Los Angeles","English",7591.1528,20150.64,67.1688,"Fashion","2022-03-30","Runway Rebels"
"134760",436047,"Men 18-24","Market Expansion",22,"Pinterest",0.122074933410254,1507,13.0950785257782,"Austin","English",9034.6828,20622.816,68.74272,"Home","2022-04-10","Homely Haven"
"19702",358623,"Men 25-34","Increase Sales",16,"Facebook",0.192091590217187,12522,9.1141502764161,"Los Angeles","French",81599.133,184569.84,615.2328,"Home","2022-04-22","Hearth Harmony"
"190260",867463,"Men 45-60","Brand Awareness",25,"Twitter",0.13121472328324,10949,0.538442118556539,"Los Angeles","English",12573.2068,31216.32,104.0544,"Health","2022-03-06","Wellness Waves"
"188926",923469,"All Ages","Product Launch",24,"Twitter",0.057510598724957,4405,0.323227281154503,"Las Vegas","English",411.9808,4013.712,13.37904,"Health","2022-09-29","Vigor Valley"
"29351",697648,"Men 25-34","Brand Awareness",18,"Facebook",0.091432023555453,4812,50.3617260594269,"Austin","English",19790.8568,40905.216,136.35072,"Home","2022-07-18","Domestic Dream"
"144966",705347,"Women 25-34","Product Launch",8,"Pinterest",0.0251710244432571,11051,6.54769799835115,"Miami","English",13494.4,48744.5,162.481666666667,"Health","2022-12-21","Wellness Waves"
"189438",861908,"Men 35-44","Brand Awareness",26,"Twitter",0.365785981294088,8605,2.79820199215764,"New York","English",98677.194,268526.592,895.08864,"Health","2022-03-27","Heal Hub"
"85940",487799,"Women 25-34","Product Launch",23,"Instagram",0.59371220947236,2929,42.8076474999305,"New York","French",45893.001,126759.168,422.53056,"Home","2022-09-27","Domestic Dream"
"99755",961232,"Women 18-24","Market Expansion",24,"Instagram",0.0757295075287579,6922,33.7381161095591,"Austin","French",10683.816,22383.648,74.61216,"Food","2022-11-11","Nosh Nirvana"
"2610",738539,"Men 35-44","Product Launch",30,"Facebook",0.318340912226832,6281,6.99394830578254,"Los Angeles","English",61670.917,140294.16,467.6472,"Technology","2022-06-23","Giga Geeks"
"54874",420902,"Men 25-34","Brand Awareness",3,"Facebook",0.0650392776349844,4027,24.2615117542862,"Las Vegas","English",1150.72,6161.4,20.538,"Fashion","2022-12-09","Chic Couture"
"10627",255082,"Men 25-34","Product Launch",18,"Facebook",0.0460555277890783,12460,27.8930779600872,"Las Vegas","English",3656.7168,20098.368,66.99456,"Technology","2022-01-13","Quantum Quirks"
"76502",119726,"Men 45-60","Product Launch",9,"Instagram",0.034189806262171,1614,20.1195514983745,"Miami","French",3488.64,12366.2,41.2206666666667,"Technology","2022-05-13","Pixel Pioneers"
"58978",566679,"Men 45-60","Market Expansion",2,"Facebook",0.0367082029494309,1173,0.664013076206095,"Miami","French",11842.56,39430.3,131.434333333333,"Fashion","2022-12-28","Vogue Visions"
"35249",622923,"Men 25-34","Market Expansion",2,"Facebook",0.130196415540379,2598,10.1514717131539,"Los Angeles","English",67403.98,128112,427.04,"Food","2022-06-09","Nosh Nirvana"
"103284",710450,"Women 45-60","Product Launch",7,"Instagram",0.0354152072561675,6197,4.03840114859826,"Miami","English",24769.28,81309.9,271.033,"Health","2022-12-15","Fitness Front"
"2251",800983,"Women 45-60","Market Expansion",23,"Facebook",0.0751693869152169,1987,42.6264442823045,"Miami","English",28902.1568,112966.56,376.5552,"Technology","2022-08-03","Cyber Circuit"
"62433",256806,"Women 25-34","Product Launch",4,"Facebook",0.0386053323396532,2301,0.499771833276699,"Miami","Spanish",18574.72,61240.9,204.136333333333,"Fashion","2022-10-02","Attire Artistry"
"102095",621832,"Men 18-24","Increase Sales",26,"Instagram",0.653571522125372,2969,80.1203550269152,"Los Angeles","English",27614.4022,64633.68,215.4456,"Health","2022-07-14","Heal Hub"
"153096",893391,"All Ages","Product Launch",26,"Pinterest",0.0665746326348337,11289,3.68900629263698,"Las Vegas","Spanish",17310.1632,95600.736,318.66912,"Fashion","2022-10-15","Mode Maven"
"148060",136959,"Women 18-24","Market Expansion",16,"Pinterest",0.617784359325456,1733,5.68357683437569,"New York","English",33302.346,100585.728,335.28576,"Health","2022-07-02","Pulse Point"
"197869",633510,"Men 45-60","Product Launch",13,"Twitter",0.0819034118578214,12914,2.94982331045136,"New York","English",62227.2,142865.6,476.218666666667,"Fashion","2022-01-31","Attire Artistry"
"100690",605327,"Women 35-44","Brand Awareness",16,"Instagram",0.0456207889518108,8689,19.0181483777934,"Las Vegas","French",13287.9296,67840.416,226.13472,"Food","2022-04-29","Bistro Bliss"
"98596",226292,"Women 25-34","Increase Sales",11,"Instagram",0.354994495596826,1459,23.0080355729319,"Los Angeles","English",36678.18,70749,235.83,"Food","2022-08-29","Palate Paradise"
"70526",336994,"Women 18-24","Increase Sales",25,"Instagram",0.103389199805244,7698,1.20689405414962,"Las Vegas","French",28866.5344,145063.872,483.54624,"Technology","2022-06-08","Innovate Infinity"
"187639",251322,"Men 25-34","Brand Awareness",3,"Twitter",0.219636861921884,7326,3.56712618257101,"Los Angeles","Spanish",20099.1,39801,132.67,"Health","2022-10-05","Heal Hub"
"108327",613953,"Women 25-34","Increase Sales",29,"Instagram",0.42016271135908,13108,3.81096139951145,"Los Angeles","English",56147.4606,128023.2,426.744,"Health","2022-02-10","Vital Vigor"
"171371",541991,"Men 25-34","Brand Awareness",3,"Twitter",0.292950419501276,6242,7.02807714234378,"Los Angeles","English",16957.5,33937.5,113.125,"Home","2022-11-05","Domestic Dream"
"122739",777746,"Men 35-44","Market Expansion",30,"Instagram",0.126071189444074,7999,59.1937062777552,"Austin","Spanish",18509.8056,38299.392,127.66464,"Fashion","2022-07-18","Silk & Style"
"28760",565852,"Men 18-24","Market Expansion",29,"Facebook",0.08272819779972,13897,51.8071629141874,"Las Vegas","English",25006.1504,125927.136,419.75712,"Home","2022-07-07","Nest Neat"
"1589",507481,"All Ages","Product Launch",16,"Facebook",0.0588401174989244,10238,26.4764965524578,"Las Vegas","English",7231.3472,37817.28,126.0576,"Technology","2022-02-16","Tech Titans"
